OID|MEMBERSHIP_TYPE|CATEGORY|NUMBER|VOTING_ELIGIBILITY|RPT_ID
304310|2101|MUNICIPAL MEMBERS|27|T|782862
304309|2101|GOLD UNION MEMBERS|39|T|782862
304308|2101|RETIREES|240|T|782862
304307|2101|APPRENTICE|19|T|782862
301817|2101|JOURNEYMAN|233|T|780580
301822|2102|Agency Fee Payers|0|F|780580
301821|2101|PROBATIONARY|6|F|780580
301820|2101|MILITARY|1|F|780580
301819|2101|HONORARY|135|F|780580
301818|2101|APPRENTICES|68|F|780580
302611|2101|REGULAR|362|T|782055
302614|2101|LIFE MEMBERS|62|T|782055
302613|2101|APPRENTICE|90|F|782055
302612|2101|RETIRED|133|T|782055
303244|2101|JOURNEYMAN|335|T|782319
303248|2101|PROBATIONARY|24|F|782319
303247|2101|HONORARY|89|T|782319
303246|2101|RETIRED|150|T|782319
303245|2101|APPRENTICES|47|F|782319
301670|2101|ACTIVE AND RETIRED|264|T|778040
304209|2101|HONORARY|68|F|782828
304205|2101|JOURNEYMEN|233|T|782828
304208|2101|LIFETIME|128|F|782828
304207|2101|PROBATIONARY|17|F|782828
304206|2101|APPRENTICE|28|F|782828
304210|2101|MILITARY|2|F|782828
302639|2101|JOURNEYMEN|197|T|782069
302642|2102|Agency Fee Payers|0|F|782069
302641|2101|APPRENTICES|15|T|782069
302640|2101|RETIREES|47|T|782069
304078|2101|RETIRED OR DISABLED|118|T|782739
304082|2101|REGULAR MEMBERS|779|T|782739
304081|2101|50 YEAR HONORARY|43|T|782739
304080|2101|EARLY RETIRED|123|T|782739
304079|2101|MILITARY SERVICE|5|T|782739
303002|2101|JOURNEYMAN|709|T|782241
303007|2101|MILITARY|3|F|782241
303006|2101|HONORARY|60|F|782241
303005|2101|LIFETIME|170|F|782241
303004|2101|PROBATIONARY|84|F|782241
303003|2101|APPRENTICE|67|F|782241
301221|2101|Construction, Industrial, Service and office|397|T|773863
301222|2101|Retirees|50|T|773863
302144|2101|A|1677|T|780839
302145|2101|BA|24|T|780839
303470|2101|"A" Members|2006|T|782474
303473|2102|Agency Fee Payers|0|F|782474
303472|2101|Apprentices|246|T|782474
303471|2101|BA Members|670|T|782474
302225|2101|Journey Men - Active|209|T|780879
302232|2102|Agency Fee Payers|0|F|780879
302231|2101|Retired No. 4|42|T|780879
302230|2101|Retired No. 3|49|T|780879
302229|2101|Retired Lifetime Members|0|T|780879
302228|2101|Retired|1|T|780879
302227|2101|Retired No. 2|0|T|780879
302226|2101|Apprentices & Helpers|88|T|780879
304958|2101|JOURNEYMAN|317|T|783169
304960|2101|APPRENTICE|10|T|783169
304959|2101|OILER|8|T|783169
300512|2101|MAINTENANCE AND SERVICE|614|T|755716
303468|2101|"A" Members|150|T|782472
303469|2101|"BA" Members|6|T|782472
303083|2101|ACTIVE MEMBERS|1734|T|782269
303085|2101|RETIREES (LIFETIME MEMBERS)|157|T|782269
303084|2101|RETIREES|635|T|782269
304611|2101|GENERAL MEMBER|861|T|783000
300283|2101|Paying|25|T|754281
300284|2101|Non-Paying|1|F|754281
303762|2101|JOURNEYMAN|529|T|782578
303763|2101|RETIREES|13|T|782578
301609|2101|JOURNEYMAN|1287|T|777905
301613|2102|Agency Fee Payers|0|F|777905
301612|2101|HONORARY|190|T|777905
301611|2101|RETIRED|290|T|777905
301610|2101|APPRENTICE|174|T|777905
301764|2101|MECHANICS|693|T|779387
301765|2101|APPRENTICES|85|T|779387
301783|2101|JOURNEYMAN|1260|T|780557
301787|2102|Agency Fee Payers|0|F|780557
301786|2101|HONORARY|197|T|780557
301785|2101|RETIREE|384|T|780557
301784|2101|APPRENTICE|184|T|780557
303149|2101|Journeyman|1590|T|782287
303154|2101|Travelers|448|F|782287
303153|2101|Military|6|F|782287
303152|2101|Pension/Lifetime Honorary|431|T|782287
303151|2101|Honorary|111|T|782287
303150|2101|Apprentice|750|F|782287
304033|2101|Regular|116018|T|782684
304034|2102|Agency Fee Payers|8615|F|782684
303510|2101|Apprentice Members|26|F|782488
303515|2102|Agency Fee Payers|0|F|782488
303514|2101|Honorary Members|25|F|782488
303513|2101|Probationary Members|86|F|782488
303512|2101|Lifetime Members|85|F|782488
303511|2101|Journeymen Members|310|T|782488
305014|2101|A Members|3741|T|783288
305015|2101|B-A Members|615|T|783288
301698|2101|JOURNEYMAN|663|T|778103
301703|2102|Agency Fee Payers|0|F|778103
301702|2101|EARLY RETIRED AND DISABLED|108|T|778103
301701|2101|HONORARY|90|T|778103
301700|2101|RETIREE|101|T|778103
301699|2101|APPRENTICE|142|T|778103
304461|2101|Journeymen|146|T|782921
304463|2101|Honorary/Lifetime|125|F|782921
304462|2101|Apprentice/Probationary|45|F|782921
304607|2101|JOURNEYMEN|1463|T|782999
304610|2101|LIFETIME|419|T|782999
304609|2101|HONORARY|55|T|782999
304608|2101|APPRENTICES|432|F|782999
302761|2101|INDUSTRIAL & OUT OF WORK|130|T|782124
302758|2101|JM & APPLICANTS|645|T|782124
302760|2101|RES A&B RESCO|4|T|782124
302759|2101|OWNER MEMBER|20|F|782124
302769|2101|PRODUCTION|30|T|782124
302768|2101|APPRENTICE MEMBERS & CLASSIFIED|237|T|782124
302767|2101|TRAVELERS|22|F|782124
302766|2101|WITHDRAWAL|13|F|782124
302765|2101|LIMITED|3|F|782124
302764|2101|RETIRED|184|T|782124
302763|2101|PRE-APPRENTICE|105|T|782124
302762|2101|TRUMP|0|F|782124
304862|2101|Journeymen|365|T|783085
304865|2102|Agency Fee Payers|0|F|783085
304864|2101|Apprentices|30|T|783085
304863|2101|Retirees|221|T|783085
305177|2101|A Members|99|T|785412
305179|2102|Agency Fee Payers|0|F|785412
305178|2101|BA Members|411|T|785412
304965|2101|ACTIVE MEMBERS|498|T|783177
304961|2101|Omaha|703|T|783171
304964|2101|Lincoln|40|T|783171
304963|2101|Sioux City|54|T|783171
304962|2101|Production|288|T|783171
304891|2101|Class A|50|T|783114
304892|2101|Class BA|375|T|783114
304112|2101|Apprentice|143|F|782767
304111|2101|Journeyman|1046|T|782767
304115|2101|Probationary|1|F|782767
304114|2101|Honorary|69|F|782767
304113|2101|Lifetime|600|F|782767
305193|2101|Non-supervisory employees|955|T|785453
303205|2101|ACTIVE LABORERS|585|T|782305
303206|2101|RETIREES|151|T|782305
301361|2101|"A" members|2227|T|777416
301362|2101|"BA" members|31|F|777416
303793|2101|Plumber Journeyman|214|T|782590
303797|2101|Metal Trades|22|T|782590
303796|2101|HVAC Journeyman|132|T|782590
303795|2101|Apprentices|116|F|782590
303794|2101|Pipefitter Journeyman|199|T|782590
301061|2101|Voting Members|26|T|773309
304026|2101|A MEMBERS|276|T|782677
304029|2102|Agency Fee Payers|0|F|782677
304028|2101|RETIREES|119|F|782677
304027|2101|BA MEMBERS|188|T|782677
302655|2101|Regular Journeyman|327|T|782080
302661|2102|Agency Fee Payers|0|F|782080
302660|2101|Disabled|13|T|782080
302659|2101|Early Retired|3|T|782080
302658|2101|Honorary|81|T|782080
302657|2101|Retired|43|T|782080
302656|2101|Apprentices|33|T|782080
302487|2101|JOURNEYMAN INSTALLER TECH|51|T|782010
302484|2101|JOURNEYMAN|387|T|782010
302486|2101|CONSTRUCTION ELECTRICIAN|16|T|782010
302485|2101|APPRENTICE|62|T|782010
302493|2102|Agency Fee Payers|0|F|782010
302492|2101|CONSTRUCTION WIREMAN|13|T|782010
302491|2101|NO CLASSIFICATION|3|T|782010
302490|2101|COMMUNICATIONS TECHNICIAN|12|T|782010
302489|2101|PANEL ASSEMBLY HELPER|2|T|782010
302488|2101|APPRENTICE INSTALLER TECH|12|T|782010
304162|2101|Regular Member|368|T|782789
304167|2101|Apprentices|76|T|782789
304166|2101|Disabled Members|70|T|782789
304165|2101|Retired Members|15|T|782789
304164|2101|Early Retired|39|T|782789
304163|2101|Honorary Members|37|T|782789
303739|2101|A members|6|T|782566
303740|2101|BA members|643|T|782566
300460|2101|Active members|17|T|755323
302941|2101|Delegates|94|F|782211
302942|2102|Agency Fee Payers|0|F|782211
303018|2101|Regular|500|T|782245
303023|2101|Section 50 Disabled|57|T|782245
303022|2101|Honorary|131|T|782245
303021|2101|Retired|57|T|782245
303020|2101|Early Retired|70|T|782245
303019|2101|Apprentice|95|T|782245
302448|2101|JOURNEYMAN|133|T|781989
302454|2101|MILITARY|2|F|781989
302453|2101|PROBATIONARY|3|F|781989
302452|2101|HONORARY|3|F|781989
302451|2101|LIFETIME|50|F|781989
302450|2101|RETIRED|5|F|781989
302449|2101|APPRENTICE|38|F|781989
302502|2101|Apprentice Members|18|F|782013
302506|2101|Probationary Members|6|F|782013
302505|2101|Honorary Members|51|F|782013
302504|2101|Lifetime Members|8|F|782013
302503|2101|Journeymen Members|100|T|782013
302401|2101|Apprentice|34|F|781967
302406|2102|Agency Fee Payers|0|F|781967
302405|2101|Probationary|2|F|781967
302404|2101|Honorary (retired)|19|F|781967
302403|2101|International Lifetime (retired)|141|F|781967
302402|2101|Journeymen|237|T|781967
304486|2101|ACTIVE MEMBERS|258|T|782928
304488|2101|APPRENTICES|46|T|782928
304487|2101|RETIRED MEMBERS|130|T|782928
303200|2101|REGULAR MEMBERS|312|T|782304
303204|2102|Agency Fee Payers|0|F|782304
303203|2101|APPRENTICES|50|F|782304
303202|2101|RETIREES|67|T|782304
303201|2101|40 YEAR RETIREES|37|T|782304
303214|2101|A - Members|313|T|782310
303215|2101|BA - Members|7|T|782310
304298|2101|Active|522|T|782859
304299|2101|Retired|315|T|782859
302616|2101|REGULAR JOURNEYMAN|671|T|782058
302623|2101|SUPPORT|45|T|782058
302622|2101|IMPROVER|4|T|782058
302621|2101|REGULAR APPRENTICE|99|T|782058
302620|2101|EXEMPT|2|T|782058
302619|2101|DISABLED|21|T|782058
302618|2101|LIFE|185|T|782058
302617|2101|40 - YEAR|71|T|782058
302995|2101|REGULAR MEMBERS|1422|T|782239
302996|2101|50 YEAR MEMBERS|148|T|782239
304620|2101|Building Trades Journeymen|4842|T|783008
304626|2102|Agency Fee Payers|0|F|783008
304625|2101|Metal Trades Apprentices|42|F|783008
304624|2101|Metal Trades Journeymen|110|T|783008
304623|2101|Building Trades Technical Engineers Apprentices|27|F|783008
304622|2101|Building Trades Technical Engineers Journeymen|297|T|783008
304621|2101|Building Trades Apprentices|642|F|783008
304198|2101|Active Members|10406|T|782824
304200|2102|Agency Fee Payers|0|F|782824
304199|2101|Retirees|3988|T|782824
302462|2101|'A' Membership|398|T|781995
302464|2102|Agency Fee Payers|0|F|781995
302463|2101|'BA' Membership|4|T|781995
304828|2101|Journeyman wireman|730|T|783071
304837|2101|Installer Trainee|26|T|783071
304836|2101|Inside Contractors|14|T|783071
304835|2101|Stock Persons|6|T|783071
304834|2101|Construction Electricians|29|T|783071
304833|2101|Video Data Voice Electricians|67|T|783071
304832|2101|Residential Wiremen|10|T|783071
304831|2101|Construction Workers|117|T|783071
304830|2101|Video Data Voice Apprentices|13|T|783071
304829|2101|Apprentices|249|T|783071
301598|2101|ACTIVE|117|T|777852
301602|2101|ARREARS|11|F|777852
301601|2101|HONORARY|6|T|777852
301600|2101|RETIRED|14|T|777852
301599|2101|APPRENTICE|24|T|777852
302210|2101|RETIREE MEMBERS|5535|T|780872
302212|2102|Agency Fee Payers|14|F|780872
302211|2101|ACTIVE MEMBERS|31602|T|780872
300689|2101|JOURNEYMEN|890|T|756478
300692|2102|Agency Fee Payers|0|F|756478
300691|2101|MASON SHOP HANDS|5|T|756478
300690|2101|APPRENTICES|54|T|756478
303119|2101|Regular members|18973|T|782280
303123|2101|Other members|2987|F|782280
303122|2101|Section 50 members|786|T|782280
303121|2101|Retired members|3938|T|782280
303120|2101|Apprentice members|2591|T|782280
305268|2101|Journeyman|804|T|785543
305271|2101|Withdrawal|1|F|785543
305270|2101|Retired|532|T|785543
305269|2101|Apprentice|117|F|785543
303607|2101|Section 50 Disabled|85|T|782521
303615|2102|Agency Fee Payers|2|F|782521
303614|2101|Retired Member|191|T|782521
303613|2101|Member - Regular|4314|T|782521
303612|2101|Called-Military Service|6|T|782521
303611|2101|Honorary Member|212|T|782521
303610|2101|Early Retired|105|T|782521
303609|2101|Apprentice Level 1-8|834|T|782521
303608|2101|Apprentice|202|T|782521
304377|2101|Journeymen and Apprentices|561|T|782891
304380|2101|Life Members|52|T|782891
304379|2101|Retirees|156|T|782891
304378|2101|In-Active|9|T|782891
304342|2101|SECTION 50 DISABLED MEMBERS|334|T|782879
304353|2101|ARREARS MEMBERS|523|F|782879
304352|2101|RETIRED MEMBERS|448|T|782879
304351|2101|MEMBER - REGULAR|5184|T|782879
304350|2101|CALLED MILTARY SERVICE|2|T|782879
304349|2101|HONORARY MEMBERS|376|T|782879
304348|2101|EARLY RETIRED MEMBERS|720|T|782879
304347|2101|CONTRACTOR MEMBERS|16|T|782879
304346|2101|APPRENTICE LEVEL 4|68|T|782879
304345|2101|APPRENTICE LEVEL 3|67|T|782879
304344|2101|APPRENTICE LEVEL 2|84|T|782879
304343|2101|APPRENTICE LEVEL 1|92|T|782879
303406|2101|Members with wages greater than 18.20/hr.|4255|T|782442
303408|2102|Agency Fee Payers|0|F|782442
303407|2101|Members with wages less than 18.20/hr.|1239|T|782442
302071|2101|SECTION 50 DISABLED|24|T|780770
302079|2101|IN ARREARS|178|F|780770
302078|2101|RETIRED|102|T|780770
302077|2101|REGULAR|916|T|780770
302076|2101|MEMBERS IN MILIARY SERVICE|3|T|780770
302075|2101|HONORARY|139|F|780770
302074|2101|EARLY RETIRED|133|T|780770
302073|2101|CONTRACTOR|2|T|780770
302072|2101|APPRENTICE|112|T|780770
301281|2101|RETIRED|117|T|776509
292337|2101|SECTION 50 DISABLED|26|T|744263
292345|2102|Agency Fee Payers|0|F|744263
292344|2101|MEMBERS IN ARREARS|208|F|744263
292343|2101|REGULAR MEMBERS|1306|T|744263
292342|2101|IN MILITARY SERVICE|2|T|744263
292341|2101|HONORARY|108|F|744263
292340|2101|RETIRED & EARLY RETIRED|110|T|744263
292339|2101|CONTRACTOR|1|T|744263
292338|2101|APPRENTICE|104|T|744263
301285|2101|MEMBERS IN ARREARS|195|F|776509
301284|2101|REGULAR|1276|T|776509
301283|2101|MEMBERS IN MILIARY SERVICE|2|T|776509
301282|2101|HONORARY|101|F|776509
301280|2101|CONTRACTOR|1|T|776509
301279|2101|APPRENTICE|98|T|776509
301278|2101|SECTION 50 DISABLED|27|T|776509
301071|2101|ACTIVE & RETIRED MEMBERS|756|T|773319
304934|2101|Full Dues Members (Based on a salary of greater than $18,000/per year)|2359|T|783140
304936|2101|Quarters Dues Members (Based on a salary of less than $10,000/per year)|71|T|783140
304935|2101|Half Dues Members (Based on a salary between $10,000 up to $18,000/per year)|828|T|783140
303826|2101|"A" Members|1610|T|782607
303827|2101|"BA" Members|53|T|782607
304974|2101|MEMBER FEE PAYERS|891|T|783189
304976|2102|Agency Fee Payers|902|F|783189
304975|2101|OFFICERS FEE PAYERS|11|T|783189
304879|2101|JOURNEMEN|179|T|783098
304880|2101|APPRENTICES|54|T|783098
301723|2101|Cardholders|243|T|778591
304025|2101|SPECIALTY BUILDING ERECTORS|65|F|782676
300734|2101|ACTIVE|1369|T|765238
300736|2102|Agency Fee Payers|0|F|765238
300735|2101|RETIRED|89|T|765238
301394|2101|ACTIVE|1536|T|777511
301395|2102|Agency Fee Payers|14|F|777511
304385|2101|Journeymen|1012|T|782893
304390|2102|Agency Fee Payers|0|F|782893
304389|2101|Affiliate|12|F|782893
304388|2101|Life|260|T|782893
304387|2101|Apprentice|189|T|782893
304386|2101|Industrial|876|T|782893
301373|2101|VOTING UNION MEMBERS|371|T|777469
301374|2102|Agency Fee Payers|0|F|777469
302770|2101|JOURNEYMAN|1372|T|782126
302773|2101|HONORARY|268|T|782126
302772|2101|RETIRED|525|T|782126
302771|2101|APPRENTICE|177|T|782126
302701|2101|JOURNEYMAN|299|T|782106
302705|2101|PRODUCTION WORKER|7|F|782106
302704|2101|LIFE MEMBER|41|T|782106
302703|2101|RETIREE|30|T|782106
302702|2101|APPRENTICE|54|F|782106
301574|2101|Apprentices|15|T|777825
301576|2102|Agency Fee Payers|0|F|777825
301575|2101|Journeyman|110|T|777825
304524|2101|Regular Members|406|T|782949
304525|2102|Agency Fee Payers|0|F|782949
303757|2101|ACTIVE MEMBERS|448|T|782576
303960|2101|Mechanics|485|T|782651
302665|2101|WORKING MEMBERS|1839|T|782083
302669|2101|EARLY RETIRED MEMBERS|167|T|782083
302668|2101|HONORARY MEMBERS|110|T|782083
302667|2101|RETIRED MEMBERS|159|T|782083
302666|2101|NON-WORKING MEMBERS|37|T|782083
304540|2101|Registered Nurses (RN's)|6177|T|782956
304543|2102|Agency Fee Payers|186|F|782956
304542|2101|Professional/Technicals|893|T|782956
304541|2101|Paramedics|80|T|782956
304043|2101|Regular|2837|T|782691
304044|2102|Agency Fee Payers|649|F|782691
301433|2101|ACTIVE|3932|T|777611
301434|2102|Agency Fee Payers|21|F|777611
302615|2101|Active|150|T|782056
302082|2101|REGULAR|427|T|780776
302089|2102|Agency Fee Payers|0|F|780776
302088|2101|ARREARS|39|F|780776
302087|2101|DISABLED|14|T|780776
302086|2101|APPRENTICES|100|T|780776
302085|2101|HONORARY|94|F|780776
302084|2101|EARLY RETIRED|85|F|780776
302083|2101|RETIRED|62|F|780776
304444|2101|Full Membership|3472|T|782911
304447|2101|One-Eighth Membership|43|T|782911
304446|2101|Quarter Membership|319|T|782911
304445|2101|Half Membership|403|T|782911
302900|2101|LOCAL 37 - ACTIVE|327|T|782176
302905|2101|LOCAL 110 - APPRENTICE|15|T|782176
302904|2101|LOCAL 110 - ACTIVE|201|T|782176
302903|2101|LOCAL 69 - APPRENTICE|10|T|782176
302902|2101|LOCAL 69 - ACTIVE|131|T|782176
302901|2101|LOCAL 37 - APPRENTICE|22|T|782176
303348|2101|Regular Members|1292|T|782378
303351|2102|Agency Fee Payers|0|F|782378
303350|2101|Apprentice Members|141|T|782378
303349|2101|Life Members|274|T|782378
301460|2101|KENTUCKY LABORERS' DISTRICT COUNCIL|1|T|777643
301462|2101|SOUTHEAST LABORERS' DISTRICT COUNCIL|1|T|777643
301461|2101|OHIO LABORERS' DISTRICT COUNCIL|1|T|777643
304803|2101|Trainees|347|F|783064
304801|2101|Journeyman|561|T|783064
304802|2101|Apprentices|10|F|783064
303352|2101|APPRENTICE|138|T|782383
303357|2101|HONORARY MEMBERS|5|F|782383
303356|2101|DISABLED OVER 50|6|T|782383
303355|2101|RETIRED MEMBERS|26|T|782383
303354|2101|REGULAR MEMBERS|626|T|782383
303353|2101|EARLY RETIRED|14|T|782383
304333|2101|Municipal/County|2739|T|782870
304334|2101|New York State|453|T|782870
300693|2101|ACTIVE MEMBERS|562|T|756527
300694|2102|Agency Fee Payers|0|F|756527
305204|2101|BUILDING TRADE JOURNEYMAN|1215|T|785483
305209|2101|RETIRED MEMBERS|390|T|785483
305208|2101|LIFE MEMBERS|188|T|785483
305207|2101|METAL TRADE APPRENTICE|32|F|785483
305206|2101|METAL TRADE JOURNEYMAN|49|T|785483
305205|2101|BUILDING TRADE APPRENTICE|277|F|785483
303480|2101|MEMBERS|4247|T|782480
303482|2102|Agency Fee Payers|0|F|782480
303481|2101|APPRENTICES - NON VOTING|218|F|782480
304428|2101|JOURNEYMAN IRONWORKERS|246|T|782906
304433|2101|MILITARY MEMBER|1|F|782906
304432|2101|PROBATIONARY IRONWORKERS|10|F|782906
304431|2101|LIFETIME HONORARY IRONWORKERS|73|F|782906
304430|2101|HONORARY IRONWORKERS|34|F|782906
304429|2101|APPRENTICE IRONWORKERS|65|F|782906
300528|2101|Active Players|2106|T|755825
300530|2101|Former Player Members|11366|F|755825
300529|2101|Associate Members|422|T|755825
300520|2101|Active members|90|T|755740
301396|2101|ACTIVE|53262|F|777550
301397|2102|Agency Fee Payers|0|F|777550
303364|2101|Active Members|23|T|782401
305250|2101|Construction members|182|T|785521
305252|2101|Retiree|237|T|785521
305251|2101|Industrial members|376|T|785521
302833|2101|Quarter|201|T|782150
302834|2102|Agency Fee Payers|20|F|782150
302832|2101|Half|500|T|782150
302831|2101|Full|1291|T|782150
302379|2101|ACTIVE|358|T|781955
302383|2101|ARREARS|72|F|781955
302382|2101|CONTRACTOR|1|F|781955
302381|2101|RETIRED|1|T|781955
302380|2101|APPRENTICE|17|T|781955
302868|2101|JOURNEYMAN|660|T|782161
302873|2102|Agency Fee Payers|0|F|782161
302872|2101|MILITARY|2|F|782161
302871|2101|HONORARY|85|F|782161
302870|2101|LIFETIME HONORARY/PENSIONERS|352|F|782161
302869|2101|APPRENTICE|102|F|782161
304549|2101|ACTIVE MEMBERS|4157|T|782963
304550|2102|Agency Fee Payers|32|F|782963
301562|2101|Barbara Hashioka|1|T|777814
301566|2102|Agency Fee Payers|4|F|777814
301565|2101|Youssef Shehata|4|T|777814
301564|2101|Katherine Ortega|3|T|777814
301563|2101|Luis Huerta|2|T|777814
301473|2101|Active|10573|T|777667
301475|2102|Agency Fee Payers|0|F|777667
301474|2101|Retirees|1109|F|777667
301214|2101|FULL MEMBERS|1475|T|773799
302700|2101|MEMBER ORGANIZATIONS|24|T|782105
302736|2101|LEVEL I|488|T|782117
302738|2101|TRAINEE|60|T|782117
302737|2101|LEVEL II|612|T|782117
303752|2101|Journeyman|208|T|782575
303756|2101|Honorary|14|F|782575
303755|2101|Lifetime|35|T|782575
303754|2101|Probationary|78|F|782575
303753|2101|Apprentice|33|F|782575
300708|2101|ACTIVE MEMBER|4667|T|757337
300712|2101|OFFICIAL MEMBER|436|F|757337
300711|2101|LIFE MEMBER|615|F|757337
300710|2101|UNEMPLOYED MEMBER|0|F|757337
300709|2101|RETIRED MEMBER|13|F|757337
305278|2101|JOURNEYMAN|1404|T|785552
305284|2101|IMPROVER / SUPPORT|55|T|785552
305283|2101|EXEMPT|1|T|785552
305282|2101|DISABLED|72|T|785552
305281|2101|LIFE|513|T|785552
305280|2101|FORTY-YEAR|261|T|785552
305279|2101|APPRENTICE|118|T|785552
302324|2101|ALL ACTIVE MEMBERS|630|T|781921
302325|2101|HONORARY|24|F|781921
302280|2101|JOURNEYMEN|329|T|781896
302284|2101|TRAINEE|1|T|781896
302283|2101|HELPERS|8|T|781896
302282|2101|RETIREES|513|F|781896
302281|2101|APPRENTICE BOILERMAKERS|27|T|781896
300542|2101|ACTIVE MEMBER|2531|T|755948
300546|2101|OFFICIAL MEMBER|151|F|755948
300545|2101|LIFE MEMBER|265|F|755948
300544|2101|UNEMPLOYED MEMBER|0|F|755948
300543|2101|RETIRED MEMBER|11|F|755948
304948|2101|Full Time Members|8563|T|783161
304950|2101|Quarter and Eighth Members|9|T|783161
304949|2101|Half Time Members|427|T|783161
302954|2101|Apprentice Schedule 1|86|T|782218
302963|2102|Agency Fee Payers|0|F|782218
302962|2101|Arrears|24|F|782218
302961|2101|Honorary Members|72|F|782218
302960|2101|disable over 50|18|T|782218
302959|2101|retired members|49|T|782218
302958|2101|Regular members schedule 2|4|T|782218
302957|2101|Early retired schedule 2|1|T|782218
302956|2101|Regular members Schedule 1|595|T|782218
302955|2101|Early Retired Schedule 1|63|T|782218
299636|2101|ACTIVE MEMBERS|862|T|752457
299637|2102|Agency Fee Payers|0|F|752457
300652|2101|ACTIVE MEMBER|6288|T|756346
300657|2102|Agency Fee Payers|0|F|756346
300656|2101|OFFICIAL MEMBER|471|F|756346
300655|2101|LIFE MEMBER|775|F|756346
300654|2101|UNEMPLOYED MEMBER|0|F|756346
300653|2101|RETIRED MEMBER|7|F|756346
301342|2101|Regular|184|T|777400
301343|2101|Retirees|13|T|777400
301826|2101|JOURNEYMEN|3984|T|780587
301827|2101|APPRENTICE|330|T|780587
304479|2101|ACTIVE MEMBERS|243|T|782925
304480|2101|RETIRED MEMBERS|2|F|782925
303791|2101|Members|1432|T|782589
303792|2102|Agency Fee Payers|0|F|782589
300236|2101||0|F|753890
304597|2101|All Members - Paying Full Dues|29210|T|782993
304598|2102|Agency Fee Payers|10|F|782993
301177|2101|BUILDING TRADE JOURNEYMEN|0|T|773723
301183|2101|RETIREES/DISABLED|0|T|773723
301182|2101|PRE-APPRENTICES|0|T|773723
301181|2101|APPRENTICES|0|T|773723
301180|2101|PRODUCTION JOURNEYMEN|0|T|773723
301179|2101|CLASSIFIED JOURNEYMEN|0|T|773723
301178|2101|RESIDENTIAL JOURNEYMEN|0|T|773723
301737|2101|MEMBERS|6935|T|779322
301738|2102|Agency Fee Payers|0|F|779322
301165|2101|BUILDING TRADES - ACTIVE JOURNEYMEN - PLUMBERS|659|T|773721
301176|2101|METAL TRADES - JOURNEYMEN|5|T|773721
301175|2101|DIVISION RESIDENTIAL HELPHER|1|T|773721
301174|2101|DIVISION TRAINEE|13|T|773721
301173|2101|BUILDING TRADES - RESIDENTIAL APPRENTICES|2|F|773721
301172|2101|BUILDING TRADES - RESIDENTIAL JOURNEYMEN|9|T|773721
301171|2101|BUILDING TRADES - MAINTENANCE & REPAIR APPRENTICES|3|F|773721
301170|2101|BUILDIND TRADES - MAINTENANCE & REPAIR JOURNEYMEN|56|T|773721
301169|2101|BUILDING TRADES - RETIRED MEMBERS|258|T|773721
301168|2101|BUILDING TRADES - RETIRED LIFE MEMBERS|231|T|773721
301167|2101|BUILDING TRADES - ACTIVE - APPRENTICES (1ST, 2ND & 3RD YEARS)|46|F|773721
301166|2101|BUILDING TRADES - ACTIVE - APPRENTICES ( 4TH & 5TH YEARS)|46|T|773721
302791|2101|Local Union Members|45815|T|782134
304038|2101|Affiliate members|156575|T|782688
304039|2102|Agency Fee Payers|0|F|782688
303851|2101|Active|1347|T|782614
303853|2102|Agency Fee Payers|0|F|782614
303852|2101|Retired|313|T|782614
302516|2101|JOURNEYMAN|493|T|782018
302523|2102|Agency Fee Payers|0|F|782018
302522|2101|LIFETIME|200|F|782018
302521|2101|HONORARY|107|F|782018
302520|2101|TRAINEE|3|F|782018
302519|2101|MILITARY|1|T|782018
302518|2101|PROBATIONARY|45|F|782018
302517|2101|APPRENTICE|120|F|782018
305239|2101|Active|424|T|785501
305243|2102|Agency Fee Payers|46|F|785501
305242|2101|At-Large|1|F|785501
305241|2101|Associate|0|F|785501
305240|2101|Reserve|0|F|785501
304928|2101|Active Membership|760|T|783132
304424|2101|FULL MEMBERS|468|T|782901
304425|2102|Agency Fee Payers|277|F|782901
302413|2101|SECTION 50 DISABLED|70|T|781975
302422|2101|RETIRED MEMBER|478|F|781975
302421|2101|PRE APPRENTICE|49|T|781975
302420|2101|MEMBER REGULAR|3208|T|781975
302419|2101|CALLED MILITARY SERVICE|9|T|781975
302418|2101|HONORARY MEMBER|409|T|781975
302417|2101|EARLY RETIRED|491|F|781975
302416|2101|CONTRACTOR|18|F|781975
302415|2101|APPRENTICE - DROPPED|25|T|781975
302414|2101|APPRENTICE|467|T|781975
302722|2101|SECTION 50 DISABLED|182|T|782115
302729|2102|Agency Fee Payers|0|F|782115
302728|2101|ARREARS|101|F|782115
302727|2101|REGULAR|1781|T|782115
302726|2101|CALLED TO MILITARY SERVICE|3|T|782115
302725|2101|HONORARY|452|F|782115
302724|2101|RETIRED|702|T|782115
302723|2101|APPRENTICE|279|T|782115
302841|2101|SECTION 50 DISABLED|100|T|782154
302850|2102|Agency Fee Payers|0|F|782154
302849|2101|MEMBERS IN ARREARS|110|F|782154
302848|2101|CONTRACTOR|30|T|782154
302847|2101|MILITARY SERVICE|5|T|782154
302846|2101|RETIRED|348|T|782154
302845|2101|REGULAR|1884|T|782154
302844|2101|HONORARY|403|F|782154
302843|2101|EARLY RETIRED|196|T|782154
302842|2101|APPRENTICE|224|T|782154
302043|2101|Section 50 Disabled|284|T|780753
302051|2101|Members in Arrears|0|F|780753
302050|2101|Contractor|13|T|780753
